CustomerKey,Frequency_x,Recency_x,Monetary_x,R_score_x,F_score_x,M_score_x,RFM_score_x,Title,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,HouseOwnerFlag,DateFirstPurchase,CommuteDistance,Frequency_y,Recency_y,Monetary_y,R_score_y,F_score_y,M_score_y,RFM_score_y,Segment
16867,5,454,2620.134,4,4,4,12,,Katelyn,King,1984-11-04 13:26:24,Single,Female,katelyn43@adventure-works.com,143000.0,1,3,Bachelors,Management,N,2023-10-03,0-1 Miles,5,454,2620.134,4,4,4,12,Most valuable
16868,2,442,2554.508,4,1,4,9,,Xavier,Jackson,1990-07-29 04:48:00,Married,Male,xavier9@adventure-works.com,176000.0,1,3,Bachelors,Management,N,2023-10-15,2-5 Miles,2,442,2554.508,4,1,4,9,Big Spenders
16869,3,454,2614.656,4,2,4,10,,Vanessa,Patterson,1984-03-10 14:24:00,Married,Female,vanessa11@adventure-works.com,187000.00000000003,0,0,Graduate Degree,Management,Y,2023-10-03,2-5 Miles,3,454,2614.656,4,2,4,10,Big Spenders
16870,6,558,163.94400000000002,2,4,3,9,,Andrea,Morgan,1977-12-31 18:14:24,Married,Female,andrea22@adventure-works.com,66000.0,2,0,High School,Professional,N,2023-02-02,1-2 Miles,6,558,163.94400000000002,2,4,3,9,Others
16871,2,451,2548.667,4,1,4,9,,Anna,Clark,1983-08-20 14:24:00,Married,Female,anna57@adventure-works.com,99000.00000000001,2,1,High School,Professional,Y,2023-10-06,10+ Miles,2,451,2548.667,4,1,4,9,Big Spenders
16872,5,442,2595.164,4,4,4,12,,Samuel,Taylor,1995-04-11 00:00:00,Married,Male,samuel65@adventure-works.com,88000.0,2,0,Partial High School,Skilled Manual,Y,2023-10-15,5-10 Miles,5,442,2595.164,4,4,4,12,Most valuable
16873,4,527,636.306,3,3,3,9,,Damien,Deng,1954-02-27 15:21:36,Married,Male,damien18@adventure-works.com,33000.0,4,0,High School,Professional,N,2023-07-22,5-10 Miles,4,527,636.306,3,3,3,9,Others
16874,1,595,5.489000000000001,2,1,1,4,,Leslie,Munoz,1954-09-14 00:00:00,Single,Female,leslie8@adventure-works.com,99000.00000000001,4,0,Bachelors,Management,Y,2023-05-15,5-10 Miles,1,595,5.489000000000001,2,1,1,4,At Risk
16875,2,556,43.97800000000001,2,1,1,4,,Samantha,Diaz,1960-06-26 08:38:24,Married,Female,samantha44@adventure-works.com,99000.00000000001,4,0,Bachelors,Management,Y,2023-06-23,5-10 Miles,2,556,43.97800000000001,2,1,1,4,At Risk
16876,6,392,167.024,5,4,3,12,,Jackson,Sharma,1955-08-02 11:31:12,Married,Male,jackson3@adventure-works.com,44000.0,3,0,Partial College,Professional,N,2023-04-23,1-2 Miles,6,392,167.024,5,4,3,12,Loyal
16877,2,685,43.97800000000001,1,1,1,3,,Katelyn,Adams,1962-03-29 20:09:36,Single,Female,katelyn39@adventure-works.com,55000.00000000001,2,0,Graduate Degree,Management,Y,2023-02-14,1-2 Miles,2,685,43.97800000000001,1,1,1,3,Churned Customer
16878,2,677,1909.5780000000002,1,1,4,6,,Devin,Young,1956-02-12 04:48:00,Single,Male,devin23@adventure-works.com,55000.00000000001,2,0,Graduate Degree,Management,Y,2023-02-22,5-10 Miles,2,677,1909.5780000000002,1,1,4,6,Big Spenders
16879,3,674,1901.0970000000002,1,2,4,7,,Morgan,Taylor,1955-04-10 19:12:00,Single,Female,morgan31@adventure-works.com,55000.00000000001,2,0,Graduate Degree,Management,Y,2023-02-25,5-10 Miles,3,674,1901.0970000000002,1,2,4,7,Big Spenders
16880,4,434,2578.356,4,3,4,11,,Edgar,Patel,1968-11-14 22:04:48,Married,Male,edgar3@adventure-works.com,77000.0,4,0,Graduate Degree,Management,Y,2023-10-23,5-10 Miles,4,434,2578.356,4,3,4,11,Most valuable
16881,1,430,2551.989,4,1,4,9,,Ruben,Alonso,1955-03-22 01:55:12,Married,Male,ruben31@adventure-works.com,77000.0,4,0,Graduate Degree,Management,Y,2023-10-27,5-10 Miles,1,430,2551.989,4,1,4,9,Big Spenders
16882,1,433,2524.489,4,1,4,9,,Robert,Young,1983-06-16 15:21:36,Single,Male,robert59@adventure-works.com,110000.00000000001,3,2,Partial College,Professional,Y,2023-10-24,5-10 Miles,1,433,2524.489,4,1,4,9,Big Spenders
16883,3,361,53.86700000000001,5,2,2,9,,Tyler,Davis,1984-01-30 00:00:00,Single,Male,tyler10@adventure-works.com,132000.0,4,4,High School,Professional,Y,2024-01-04,5-10 Miles,3,361,53.86700000000001,5,2,2,9,New Customers
16884,2,635,43.97800000000001,1,1,1,3,,Richard,Miller,1976-08-31 13:26:24,Married,Male,richard46@adventure-works.com,66000.0,2,0,High School,Professional,N,2023-04-05,5-10 Miles,2,635,43.97800000000001,1,1,1,3,Churned Customer
16885,2,656,43.97800000000001,1,1,1,3,,Garrett,Cook,1989-03-19 17:16:48,Married,Male,garrett26@adventure-works.com,66000.0,2,0,Partial High School,Skilled Manual,N,2023-03-15,1-2 Miles,2,656,43.97800000000001,1,1,1,3,Churned Customer
16886,3,696,1902.967,1,2,4,7,,Aidan,Flores,1976-11-23 01:55:12,Married,Male,aidan13@adventure-works.com,66000.0,2,0,Partial High School,Skilled Manual,Y,2023-02-03,5-10 Miles,3,696,1902.967,1,2,4,7,Big Spenders
16887,4,680,1946.9560000000001,1,3,4,8,,Cody,Rivera,1976-09-04 00:57:36,Married,Male,cody8@adventure-works.com,66000.0,2,0,Partial High School,Skilled Manual,Y,2023-02-19,5-10 Miles,4,680,1946.9560000000001,1,3,4,8,Big Spenders
16888,2,692,1930.478,1,1,4,6,,Arianna,Hughes,1976-02-15 04:48:00,Single,Female,arianna9@adventure-works.com,66000.0,3,0,Partial High School,Skilled Manual,Y,2023-02-07,5-10 Miles,2,692,1930.478,1,1,4,6,Big Spenders
16889,3,662,1902.967,1,2,4,7,,Daniel,Rodriguez,1983-02-18 07:40:48,Single,Male,daniel21@adventure-works.com,66000.0,3,0,Partial High School,Skilled Manual,Y,2023-03-09,5-10 Miles,3,662,1902.967,1,2,4,7,Big Spenders
16890,5,658,1989.295,1,4,4,9,,Timothy,Reed,1976-03-01 06:43:12,Married,Male,timothy22@adventure-works.com,66000.0,3,0,Partial High School,Skilled Manual,Y,2023-03-13,5-10 Miles,5,658,1989.295,1,4,4,9,Big Spenders
16891,2,400,65.97800000000001,5,1,2,8,,Natalie,Gonzales,1976-12-17 10:33:36,Married,Female,natalie39@adventure-works.com,77000.0,3,1,High School,Professional,Y,2023-11-26,5-10 Miles,2,400,65.97800000000001,5,1,2,8,New Customers
16892,2,433,2576.167,4,1,4,9,,Rebecca,Evans,1976-02-05 22:04:48,Married,Female,rebecca4@adventure-works.com,77000.0,3,1,High School,Professional,Y,2023-10-24,5-10 Miles,2,433,2576.167,4,1,4,9,Big Spenders
16893,3,441,2558.556,4,2,4,10,,Isaac,Howard,1975-05-24 09:36:00,Single,Male,isaac11@adventure-works.com,77000.0,3,0,Graduate Degree,Management,Y,2023-10-16,5-10 Miles,3,441,2558.556,4,2,4,10,Big Spenders
16894,3,665,1940.3670000000002,1,2,4,7,,Abigail,Walker,1994-01-25 04:48:00,Single,Female,abigail63@adventure-works.com,66000.0,3,0,Graduate Degree,Management,Y,2023-03-06,5-10 Miles,3,665,1940.3670000000002,1,2,4,7,Big Spenders
16895,3,653,1936.5170000000003,1,2,4,7,,Chloe,Gonzales,1974-03-06 02:52:48,Married,Female,chloe82@adventure-works.com,44000.0,3,0,Partial College,Professional,N,2023-03-18,1-2 Miles,3,653,1936.5170000000003,1,2,4,7,Big Spenders
16896,3,656,1886.467,1,2,4,7,,Natalie,Perez,1974-08-01 14:24:00,Married,Female,natalie55@adventure-works.com,44000.0,3,0,Partial College,Professional,N,2023-03-15,5-10 Miles,3,656,1886.467,1,2,4,7,Big Spenders
16897,3,671,1940.3670000000002,1,2,4,7,,Lauren,Torres,1980-10-07 02:52:48,Single,Female,lauren14@adventure-works.com,44000.0,3,0,Partial College,Professional,Y,2023-02-28,5-10 Miles,3,671,1940.3670000000002,1,2,4,7,Big Spenders
16898,2,646,1926.0780000000002,1,1,4,6,,Angel,Reed,1980-06-08 11:31:12,Married,Male,angel19@adventure-works.com,44000.0,3,0,Partial College,Professional,N,2023-03-25,5-10 Miles,2,646,1926.0780000000002,1,1,4,6,Big Spenders
16899,1,564,5.489000000000001,2,1,1,4,,Whitney,Sanchez,1957-02-12 18:14:24,Married,Female,whitney19@adventure-works.com,121000.00000000001,2,3,Graduate Degree,Management,N,2023-06-15,2-5 Miles,1,564,5.489000000000001,2,1,1,4,At Risk
16900,2,502,8.008000000000001,3,1,1,5,,Miguel,Jones,1957-04-12 22:04:48,Married,Male,miguel2@adventure-works.com,132000.0,2,4,Graduate Degree,Management,Y,2023-08-16,5-10 Miles,2,502,8.008000000000001,3,1,1,5,At Risk
16901,2,463,43.97800000000001,4,1,1,6,,Ricky,Munoz,1957-03-11 10:33:36,Married,Male,ricky7@adventure-works.com,143000.0,2,3,Bachelors,Management,Y,2023-09-24,2-5 Miles,2,463,43.97800000000001,4,1,1,6,Others
16902,3,357,233.167,5,2,3,10,,Shawn,She,1958-04-19 02:52:48,Single,Male,shawn2@adventure-works.com,99000.00000000001,5,0,Bachelors,Management,Y,2023-05-22,5-10 Miles,3,357,233.167,5,2,3,10,New Customers
16903,1,415,5.489000000000001,4,1,1,6,,Ian,Wright,1958-02-01 13:26:24,Single,Male,ian26@adventure-works.com,121000.00000000001,2,4,Graduate Degree,Management,Y,2023-11-11,5-10 Miles,1,415,5.489000000000001,4,1,1,6,Others
16904,1,448,5.489000000000001,4,1,1,6,,Arianna,Bailey,1958-01-07 00:57:36,Married,Female,arianna38@adventure-works.com,121000.00000000001,2,4,Graduate Degree,Management,Y,2023-10-09,5-10 Miles,1,448,5.489000000000001,4,1,1,6,Others
16905,1,516,5.489000000000001,3,1,1,5,,Janet,Stewart,1957-09-22 07:40:48,Married,Female,janet31@adventure-works.com,143000.0,2,3,Bachelors,Management,Y,2023-08-02,2-5 Miles,1,516,5.489000000000001,3,1,1,5,At Risk
16906,3,509,2595.978,3,2,4,9,,Brittany,Flores,1958-02-13 03:50:24,Married,Female,brittany11@adventure-works.com,187000.00000000003,1,1,Graduate Degree,Management,Y,2023-08-09,2-5 Miles,3,509,2595.978,3,2,4,9,Big Spenders
16907,2,433,2576.167,4,1,4,9,,Sarah,Hall,1958-10-27 12:28:48,Single,Female,sarah1@adventure-works.com,88000.0,4,0,Graduate Degree,Management,Y,2023-10-24,5-10 Miles,2,433,2576.167,4,1,4,9,Big Spenders
16908,3,452,2603.656,4,2,4,10,,Kristi,Patel,1959-01-20 04:48:00,Single,Female,kristi19@adventure-works.com,88000.0,4,0,Graduate Degree,Management,Y,2023-10-05,5-10 Miles,3,452,2603.656,4,2,4,10,Big Spenders
16909,3,431,2614.656,4,2,4,10,,Chloe,Walker,1959-07-25 23:02:24,Married,Female,chloe32@adventure-works.com,99000.00000000001,5,0,Bachelors,Management,Y,2023-10-26,5-10 Miles,3,431,2614.656,4,2,4,10,Big Spenders
16910,3,537,156.156,3,2,3,8,,Ryan,Diaz,1959-02-03 02:52:48,Married,Male,ryan25@adventure-works.com,132000.0,2,4,Graduate Degree,Management,Y,2023-02-12,5-10 Miles,3,537,156.156,3,2,3,8,At Risk
16911,2,477,64.87800000000001,3,1,2,6,,Caleb,Patterson,1960-01-28 17:16:48,Married,Male,caleb7@adventure-works.com,99000.00000000001,5,0,Bachelors,Management,Y,2023-09-10,5-10 Miles,2,477,64.87800000000001,3,1,2,6,At Risk
16912,3,401,2618.517,5,2,4,11,,Dalton,Patterson,1959-12-09 20:09:36,Married,Male,dalton56@adventure-works.com,99000.00000000001,5,0,Bachelors,Management,N,2023-11-25,1-2 Miles,3,401,2618.517,5,2,4,11,Big Spenders
16913,2,496,15.378000000000002,3,1,1,5,,Marcus,Flores,1960-09-24 20:09:36,Single,Male,marcus62@adventure-works.com,110000.00000000001,2,3,Graduate Degree,Management,Y,2023-08-22,5-10 Miles,2,496,15.378000000000002,3,1,1,5,At Risk
16914,4,399,2598.145,5,3,4,12,,Alexandra,Campbell,1993-02-25 02:52:48,Married,Female,alexandra49@adventure-works.com,110000.00000000001,3,0,Bachelors,Management,Y,2023-11-27,0-1 Miles,4,399,2598.145,5,3,4,12,Most valuable
16915,2,399,2612.478,5,1,4,10,,Mason,Phillips,1999-05-17 13:26:24,Married,Male,mason26@adventure-works.com,110000.00000000001,3,0,Bachelors,Management,Y,2023-11-27,0-1 Miles,2,399,2612.478,5,1,4,10,Big Spenders
16916,8,414,2678.4120000000003,4,4,4,12,,Cheryl,Dominguez,1992-10-05 10:33:36,Single,Female,cheryl15@adventure-works.com,121000.00000000001,1,1,Graduate Degree,Management,N,2023-11-12,1-2 Miles,8,414,2678.4120000000003,4,4,4,12,Most valuable
16917,1,388,5.489000000000001,5,1,1,7,,Brett,Subram,1992-04-24 21:07:12,Married,Male,brett12@adventure-works.com,132000.0,1,1,Bachelors,Management,Y,2023-12-08,0-1 Miles,1,388,5.489000000000001,5,1,1,7,New Customers
16918,3,350,70.917,5,2,2,9,,Alexandria,Cox,2005-09-04 00:00:00,Single,Female,alexandria32@adventure-works.com,44000.0,0,0,High School,Skilled Manual,Y,2024-01-15,5-10 Miles,3,350,70.917,5,2,2,9,New Customers
16919,4,375,78.045,5,3,2,10,,Kaitlin,Sullivan,1965-04-17 14:24:00,Married,Female,kaitlin13@adventure-works.com,22000.0,4,0,High School,Skilled Manual,N,2023-04-17,1-2 Miles,4,375,78.045,5,3,2,10,Others
16920,1,648,1871.0890000000002,1,1,4,6,,Eduardo,Stewart,2005-01-08 00:57:36,Married,Male,eduardo89@adventure-works.com,66000.0,0,0,Partial College,Skilled Manual,N,2023-03-23,1-2 Miles,1,648,1871.0890000000002,1,1,4,6,Big Spenders
16921,2,598,1930.478,2,1,4,7,,Edwin,Jai,2004-10-25 19:12:00,Married,Male,edwin34@adventure-works.com,44000.0,0,0,High School,Skilled Manual,Y,2023-05-12,5-10 Miles,2,598,1930.478,2,1,4,7,Big Spenders
16922,4,344,108.85600000000002,5,3,3,11,,Emma,Jackson,2003-11-30 04:48:00,Single,Female,emma11@adventure-works.com,44000.0,0,0,Partial College,Skilled Manual,Y,2024-01-21,5-10 Miles,4,344,108.85600000000002,5,3,3,11,Others
16923,2,391,65.97800000000001,5,1,2,8,,Connor,Gonzales,2004-10-20 00:00:00,Single,Male,connor11@adventure-works.com,44000.0,0,0,Partial College,Skilled Manual,Y,2023-12-05,5-10 Miles,2,391,65.97800000000001,5,1,2,8,New Customers
16924,3,620,1953.0170000000003,2,2,4,8,,Julia,Price,2004-10-15 08:38:24,Single,Female,julia66@adventure-works.com,66000.0,0,0,Partial College,Skilled Manual,N,2023-04-20,1-2 Miles,3,620,1953.0170000000003,2,2,4,8,Big Spenders
16925,4,632,1941.4560000000001,1,3,4,8,,Spencer,Patterson,2004-06-13 05:45:36,Single,Male,spencer12@adventure-works.com,66000.0,0,0,Partial College,Skilled Manual,N,2023-04-08,1-2 Miles,4,632,1941.4560000000001,1,3,4,8,Big Spenders
16926,4,377,49.44500000000001,5,3,2,10,,Rodney,Sanz,1965-09-16 13:26:24,Married,Male,rodney14@adventure-works.com,11000.0,2,1,Partial High School,Clerical,Y,2023-05-12,5-10 Miles,4,377,49.44500000000001,5,3,2,10,Others
16927,3,338,42.812000000000005,5,2,1,8,,Rebekah,Gonzalez,1965-11-18 04:48:00,Married,Female,rebekah18@adventure-works.com,22000.0,4,0,High School,Skilled Manual,Y,2023-02-16,5-10 Miles,3,338,42.812000000000005,5,2,1,8,New Customers
16928,2,562,5168.636,2,1,5,8,,Bryan,Stewart,1980-05-15 02:52:48,Single,Male,bryan22@adventure-works.com,33000.0,2,0,Partial College,Clerical,Y,2021-02-15,5-10 Miles,2,562,5168.636,2,1,5,8,Big Spenders
16929,3,556,5207.125,2,2,5,9,,Savannah,Scott,1967-03-16 22:04:48,Married,Female,savannah36@adventure-works.com,33000.0,2,0,Partial College,Clerical,N,2021-02-12,5-10 Miles,3,556,5207.125,2,2,5,9,Big Spenders
16930,3,364,59.862,5,2,2,9,,Kristen,Zhao,1968-06-13 15:21:36,Single,Female,kristen9@adventure-works.com,22000.0,4,0,High School,Skilled Manual,Y,2023-04-01,5-10 Miles,3,364,59.862,5,2,2,9,New Customers
16931,5,570,5244.503000000001,2,4,5,11,,Dalton,Lee,1968-08-30 08:38:24,Single,Male,dalton21@adventure-works.com,33000.0,3,0,Partial College,Clerical,Y,2021-02-16,5-10 Miles,5,570,5244.503000000001,2,4,5,11,Big Spenders
16932,4,486,16.016000000000002,3,3,1,7,,Adam,King,1985-11-08 10:33:36,Married,Male,adam49@adventure-works.com,22000.0,1,0,Graduate Degree,Manual,Y,2023-06-28,0-1 Miles,4,486,16.016000000000002,3,3,1,7,Others
16933,4,382,104.45600000000002,5,3,3,11,,Donald,Arun,1992-04-07 11:31:12,Single,Male,donald8@adventure-works.com,22000.0,1,0,Graduate Degree,Manual,Y,2023-09-19,0-1 Miles,4,382,104.45600000000002,5,3,3,11,Others
16934,4,437,95.64500000000001,4,3,2,9,,Michele,Vazquez,1992-02-18 18:14:24,Single,Female,michele48@adventure-works.com,22000.0,1,0,Graduate Degree,Manual,Y,2023-09-24,0-1 Miles,4,437,95.64500000000001,4,3,2,9,Others
16935,4,464,104.45600000000002,4,3,3,10,,Bruce,Perez,1985-06-09 11:31:12,Single,Male,bruce21@adventure-works.com,22000.0,1,0,Graduate Degree,Clerical,Y,2023-07-08,0-1 Miles,4,464,104.45600000000002,4,3,3,10,Others
16936,3,682,70.367,1,2,2,5,Ms.,Alice,Serventi,1955-10-09 22:04:48,Married,Female,alice3@adventure-works.com,11000.0,1,0,Graduate Degree,Clerical,Y,2023-02-17,0-1 Miles,3,682,70.367,1,2,2,5,At Risk
16937,4,715,4319.185750000001,1,3,5,9,,Craig,Rubio,1992-05-20 09:36:00,Married,Male,craig20@adventure-works.com,33000.0,5,0,Graduate Degree,Clerical,Y,2022-12-15,0-1 Miles,4,715,4319.185750000001,1,3,5,9,Big Spenders
16938,3,373,3421.05775,5,2,4,11,,Abigail,Williams,1981-01-09 01:55:12,Single,Female,abigail49@adventure-works.com,22000.0,1,0,Bachelors,Manual,Y,2022-05-10,0-1 Miles,3,373,3421.05775,5,2,4,11,Big Spenders
16939,2,497,32.978,3,1,1,5,,Bailey,Evans,1986-11-30 21:07:12,Married,Female,bailey21@adventure-works.com,11000.0,1,0,Partial College,Manual,Y,2023-08-21,0-1 Miles,2,497,32.978,3,1,1,5,At Risk
16940,3,371,5507.37,5,2,5,12,,Jenny,Zeng,1986-10-16 15:21:36,Single,Female,jenny24@adventure-works.com,22000.0,1,0,Bachelors,Clerical,Y,2022-08-11,0-1 Miles,3,371,5507.37,5,2,5,12,Big Spenders
16941,3,390,71.46700000000001,5,2,2,9,,Amy,Yang,1991-11-14 11:31:12,Married,Female,amy12@adventure-works.com,11000.0,2,0,Partial College,Manual,Y,2023-12-06,0-1 Miles,3,390,71.46700000000001,5,2,2,9,New Customers
16942,3,683,3026.5592500000002,1,2,4,7,,Kaitlyn,Bennett,1976-04-07 09:36:00,Married,Female,kaitlyn69@adventure-works.com,11000.0,2,0,Partial College,Manual,Y,2021-12-30,0-1 Miles,3,683,3026.5592500000002,1,2,4,7,Big Spenders
16943,3,548,41.723,2,2,1,5,,Veronica,Garcia,1964-07-17 20:09:36,Married,Female,veronica16@adventure-works.com,22000.0,1,0,Bachelors,Clerical,Y,2023-07-01,0-1 Miles,3,548,41.723,2,2,1,5,At Risk
16944,5,728,4679.191,1,4,5,10,,Alejandro,Raji,1957-10-23 15:21:36,Single,Male,alejandro46@adventure-works.com,22000.0,1,0,Bachelors,Clerical,Y,2022-07-31,0-1 Miles,5,728,4679.191,1,4,5,10,Big Spenders
16945,3,378,3589.113,5,2,4,11,,Brianna,Kelly,1957-10-31 18:14:24,Single,Female,brianna46@adventure-works.com,33000.0,1,0,Graduate Degree,Clerical,Y,2022-05-26,0-1 Miles,3,378,3589.113,5,2,4,11,Big Spenders
16946,4,373,3378.13575,5,3,4,12,,Teresa,Diaz,1958-01-24 10:33:36,Married,Female,teresa4@adventure-works.com,33000.0,1,0,Graduate Degree,Clerical,Y,2022-05-31,0-1 Miles,4,373,3378.13575,5,3,4,12,Most valuable
16947,2,625,1909.5780000000002,2,1,4,7,,Savannah,Stewart,2001-03-14 13:26:24,Married,Female,savannah24@adventure-works.com,55000.00000000001,1,1,Bachelors,Skilled Manual,Y,2023-04-15,2-5 Miles,2,625,1909.5780000000002,2,1,4,7,Big Spenders
16948,9,361,272.81100000000004,5,4,3,12,,Emma,Lee,2001-09-20 19:12:00,Married,Female,emma21@adventure-works.com,55000.00000000001,1,1,Bachelors,Skilled Manual,Y,2023-04-03,0-1 Miles,9,361,272.81100000000004,5,4,3,12,Loyal
16949,3,621,1968.967,2,2,4,8,,Luis,Flores,2001-03-28 11:31:12,Married,Male,luis11@adventure-works.com,55000.00000000001,1,1,Bachelors,Skilled Manual,Y,2023-04-19,2-5 Miles,3,621,1968.967,2,2,4,8,Big Spenders
16950,10,527,232.11100000000005,3,4,3,10,,Connor,Edwards,1995-07-17 10:33:36,Married,Male,connor30@adventure-works.com,55000.00000000001,1,1,Bachelors,Skilled Manual,Y,2023-04-29,0-1 Miles,10,527,232.11100000000005,3,4,3,10,Others
16951,2,638,1909.5780000000002,1,1,4,6,,Cassidy,Bennett,1995-05-27 09:36:00,Married,Female,cassidy1@adventure-works.com,55000.00000000001,1,1,Bachelors,Skilled Manual,Y,2023-04-02,2-5 Miles,2,638,1909.5780000000002,1,1,4,6,Big Spenders
16952,2,582,1909.5780000000002,2,1,4,7,,Thomas,Martin,2001-11-02 17:16:48,Married,Male,thomas76@adventure-works.com,55000.00000000001,1,1,Bachelors,Skilled Manual,Y,2023-05-28,2-5 Miles,2,582,1909.5780000000002,2,1,4,7,Big Spenders
16953,2,698,15.378000000000002,1,1,1,3,,Paige,Ward,1995-05-29 17:16:48,Married,Female,paige36@adventure-works.com,66000.0,1,0,Graduate Degree,Professional,Y,2023-02-01,2-5 Miles,2,698,15.378000000000002,1,1,1,3,Churned Customer
16954,3,354,74.76700000000001,5,2,2,9,,Fernando,Davis,1994-12-29 22:04:48,Single,Male,fernando5@adventure-works.com,66000.0,1,0,Graduate Degree,Professional,Y,2024-01-11,2-5 Miles,3,354,74.76700000000001,5,2,2,9,New Customers
16955,3,552,1936.5170000000003,2,2,4,8,,Nathaniel,Bradley,1994-02-05 19:12:00,Married,Male,nathaniel15@adventure-works.com,55000.00000000001,2,2,Bachelors,Skilled Manual,Y,2023-06-27,2-5 Miles,3,552,1936.5170000000003,2,2,4,8,Big Spenders
16956,1,630,1871.0890000000002,1,1,4,6,,Austin,Flores,1999-10-09 13:26:24,Married,Male,austin8@adventure-works.com,55000.00000000001,2,2,Bachelors,Skilled Manual,Y,2023-04-10,2-5 Miles,1,630,1871.0890000000002,1,1,4,6,Big Spenders
16957,2,376,43.97800000000001,5,1,1,7,,Seth,Wilson,1994-05-25 20:09:36,Married,Male,seth7@adventure-works.com,66000.0,1,0,Graduate Degree,Professional,Y,2023-12-20,0-1 Miles,2,376,43.97800000000001,5,1,1,7,New Customers
16958,8,638,184.822,1,4,3,8,,Pedro,Torres,2003-01-12 21:07:12,Married,Male,pedro32@adventure-works.com,66000.0,1,0,Graduate Degree,Professional,Y,2023-02-10,2-5 Miles,8,638,184.822,1,4,3,8,Others
16959,6,497,148.88500000000002,3,4,3,10,,Carson,Foster,1995-10-24 00:57:36,Married,Male,carson15@adventure-works.com,66000.0,1,0,Graduate Degree,Professional,Y,2023-03-06,2-5 Miles,6,497,148.88500000000002,3,4,3,10,Others
16960,1,457,5.489000000000001,4,1,1,6,,Paige,Gray,1996-06-24 19:12:00,Married,Female,paige29@adventure-works.com,66000.0,1,0,Graduate Degree,Professional,Y,2023-09-30,2-5 Miles,1,457,5.489000000000001,4,1,1,6,Others
16961,4,428,2550.856,4,3,4,11,,Faith,Perry,2002-08-04 15:21:36,Married,Female,faith7@adventure-works.com,77000.0,2,0,Graduate Degree,Professional,Y,2023-10-29,0-1 Miles,4,428,2550.856,4,3,4,11,Most valuable
16962,2,347,15.378000000000002,5,1,1,7,,Zachary,Coleman,1994-02-13 22:04:48,Married,Male,zachary4@adventure-works.com,66000.0,1,0,Graduate Degree,Professional,Y,2024-01-18,0-1 Miles,2,347,15.378000000000002,5,1,1,7,New Customers
16963,2,639,43.97800000000001,1,1,1,3,,Faith,Hughes,1999-10-30 10:33:36,Married,Female,faith10@adventure-works.com,66000.0,1,0,Graduate Degree,Professional,Y,2023-04-01,0-1 Miles,2,639,43.97800000000001,1,1,1,3,Churned Customer
16964,6,557,119.394,2,4,3,9,,Gavin,Wood,1993-10-24 09:36:00,Married,Male,gavin2@adventure-works.com,66000.0,1,0,Graduate Degree,Professional,Y,2023-01-31,0-1 Miles,6,557,119.394,2,4,3,9,Others
16965,2,654,43.97800000000001,1,1,1,3,,Kristi,Romero,1992-05-27 08:38:24,Single,Female,kristi4@adventure-works.com,77000.0,2,2,Bachelors,Skilled Manual,N,2023-03-17,0-1 Miles,2,654,43.97800000000001,1,1,1,3,Churned Customer
16966,1,380,5.489000000000001,5,1,1,7,,Amanda,Diaz,1991-07-24 23:02:24,Married,Female,amanda43@adventure-works.com,44000.0,5,5,High School,Skilled Manual,N,2023-12-16,10+ Miles,1,380,5.489000000000001,5,1,1,7,New Customers
